STUDENTID,sessionTotalTimeSeconds,numVisitedQuestions,totalActions,EfficientlyCompletedBlockA,EfficientlyCompletedBlockB,VH356862,VH098810,VH098519,VH098808,VH139047,VH098759,VH098740,VH134366,VH098753,VH134387,VH098783,BlockRev,VH098812,VH139196,VH134373,VH098839,VH098597,VH098556,VH098522,VH098779,VH098834,EOSTimeLft,SecTimeOut,HELPMAT8
2333116040,1654.814,20,356,True,True,15.274,50.603,58.996,217.185,98.009,86.269,34.698,110.926,61.651,106.832,48.921,14.16,60.366,87.111,148.818,84.824,50.727,67.31,133.907,38.747,70.18,9.3,0.0,0.0
2333116236,1824.884,20,261,True,False,10.73,19.82,45.16,94.09,238.604,50.236,57.344,437.864,165.557,31.523,85.747,0.197,66.65,77.729,89.22,43.1,59.147,51.9,100.777,42.966,50.96,0.0,5.563,0.0
2333116333,1565.534,20,262,True,True,10.744,58.918,28.389,54.945,87.064,73.657,75.97,83.576,73.897,67.657,66.006,13.486,79.9,65.7,92.504,206.026,113.384,106.923,95.121,17.777,84.016,9.874,0.0,0.0
2333116392,1265.33,20,269,True,True,8.533,16.0,41.157,37.94,194.733,75.46,26.64,47.163,160.21,49.19,47.29,4.991,31.533,67.007,64.62,127.25,29.123,40.797,18.45,22.467,151.84,2.936,0.0,0.0
2333116660,1682.257,20,295,True,True,11.007,27.203,56.237,90.903,71.554,166.733,30.257,115.016,106.717,32.787,78.24,14.956,71.096,172.597,194.877,190.77,58.58,33.47,73.47,43.006,34.194,8.587,0.0,0.0
2333117836,1746.374,20,385,True,True,8.587,34.22,50.257,39.643,72.987,134.763,56.763,119.664,58.313,198.889,112.411,34.066,102.11,82.953,130.197,90.614,40.36,52.745,244.3,16.935,59.04,6.557,0.0,0.0
2333118026,1818.693,20,310,True,False,9.96,25.51,50.533,172.023,59.077,142.773,78.877,175.11,149.647,108.826,118.184,0.0,85.316,233.527,131.819,50.134,56.954,37.65,45.297,26.863,56.019,0.0,4.594,0.0
2333118522,1111.464,20,234,True,True,14.464,24.976,27.02,61.647,183.273,118.72,43.094,102.013,43.953,23.49,48.4,13.73,29.09,89.457,66.243,48.61,47.214,34.34,30.226,39.18,10.73,11.594,0.0,0.0
2333118620,1771.904,20,272,True,True,12.434,88.6,93.17,95.526,105.727,61.197,118.1,79.49,97.656,114.29,50.08,11.953,110.997,96.077,167.85,100.346,30.794,66.623,139.2,62.257,61.14,8.397,0.0,0.0
2333118964,1819.753,20,328,True,True,17.24,43.89,55.897,105.45,96.846,116.94,63.45,133.584,103.644,175.373,68.634,5.949,89.279,169.761,97.506,33.503,45.306,144.994,110.35,100.946,35.55,3.328,2.333,0.0
2333119120,1314.43,20,292,True,True,14.537,10.52,37.083,46.227,41.563,46.58,53.167,65.05,213.16,77.277,46.933,10.69,88.85,74.493,52.78,50.398,53.126,13.96,219.893,30.843,60.41,6.89,0.0,0.0
2333119413,1448.544,20,228,True,False,8.1,14.93,55.897,39.05,121.974,35.863,58.176,62.784,103.519,70.341,47.1,62.25,146.903,88.974,105.493,56.7,42.723,13.463,205.997,30.178,74.512,3.617,0.0,0.0
2333119634,1452.15,20,378,True,False,5.063,19.883,59.186,101.341,143.321,129.856,34.696,59.088,86.143,37.53,77.583,9.853,102.583,118.17,143.753,60.799,42.761,34.22,88.133,18.35,78.131,1.707,0.0,0.0
2333119812,1819.994,20,238,True,True,10.114,24.224,97.843,131.166,60.054,200.173,46.417,121.029,220.9,77.41,177.243,0.0,120.994,2.4,94.027,231.68,30.066,38.444,23.756,53.116,56.834,0.0,2.104,0.0
2333119979,1457.133,20,344,True,False,9.65,29.659,48.811,79.547,16.956,103.791,29.759,225.93,90.903,107.306,36.895,6.134,130.832,147.424,84.76,46.71,71.033,22.127,62.663,44.993,58.884,2.366,0.0,0.0
2333120071,1324.596,20,313,True,False,5.16,17.236,76.637,162.397,74.9,132.7,32.933,91.517,89.233,38.533,65.23,6.013,71.55,90.654,63.42,47.857,119.977,19.01,28.62,22.61,62.846,5.563,0.0,0.0
2333120721,1331.664,20,228,True,True,8.524,27.336,60.74,63.164,51.64,15.263,47.887,109.026,22.804,66.81,78.09,4.707,38.776,101.54,41.267,54.507,24.03,35.71,311.88,38.69,126.48,2.793,0.0,0.0
2333120837,1371.733,20,503,True,False,4.063,28.591,39.115,47.234,102.217,76.753,23.65,103.796,63.881,94.227,58.843,9.913,85.809,43.707,160.69,37.067,73.986,29.821,144.973,90.693,42.494,10.21,0.0,0.0
2333121108,1398.857,20,237,True,True,2.88,16.473,121.627,38.723,165.698,163.709,31.107,137.03,58.077,38.123,77.566,11.874,38.357,72.439,171.195,50.889,22.824,19.717,72.543,21.77,56.253,9.983,0.0,0.0
2333121779,1816.474,20,440,True,False,14.424,16.196,21.574,53.83,49.643,96.69,52.39,104.37,27.967,137.51,106.756,0.0,4.567,11.01,51.383,356.707,56.95,77.866,76.02,242.061,256.453,0.0,2.107,0.0
2333121850,1433.76,20,240,True,True,11.907,23.957,45.103,84.286,59.73,83.11,52.996,132.69,113.894,41.023,88.253,15.396,85.913,127.534,181.58,66.578,76.793,63.78,12.894,12.326,46.491,7.526,0.0,0.0
2333121949,1554.87,20,286,True,True,9.486,21.65,65.674,68.613,287.646,90.351,27.494,98.343,84.78,51.91,98.11,6.806,52.767,124.62,89.463,69.417,32.216,16.6,174.127,25.614,49.786,9.397,0.0,0.0
2333122015,1755.717,20,264,True,False,5.114,29.713,40.63,29.08,188.307,147.166,12.187,111.226,72.473,141.259,141.069,38.671,167.319,169.37,55.714,118.596,43.184,47.087,81.793,67.216,44.617,3.926,0.0,0.0
2333122465,1793.37,20,318,True,True,10.006,30.057,67.533,94.867,65.097,68.43,33.59,217.346,74.787,101.633,100.117,12.39,107.903,299.964,143.07,73.666,64.987,27.887,70.703,34.263,91.587,3.487,0.0,0.0
2333122520,1815.67,16,208,False,False,12.7,15.023,130.297,183.066,297.744,129.903,39.54,108.703,156.18,175.696,146.524,1.114,2.192,90.408,9.763,66.133,0.0,247.967,0.0,0.0,0.0,0.0,2.717,0.0
2333122619,1784.786,20,292,True,True,13.81,23.1,138.46,101.663,172.343,110.467,47.927,155.976,94.14,131.134,113.196,23.753,83.21,97.9,60.75,77.747,54.37,38.797,30.786,33.376,169.291,12.59,0.0,0.0
2333122651,1736.277,20,360,True,False,12.737,33.333,65.213,60.938,153.567,153.31,29.314,113.459,49.523,63.134,71.558,50.934,151.381,54.402,318.974,62.877,49.306,38.095,104.297,32.656,56.426,10.843,0.0,0.0
2333122805,1803.717,20,244,True,True,12.413,39.577,55.76,95.81,107.85,196.413,63.474,116.716,92.364,38.313,62.633,5.267,100.54,151.9,103.8,141.974,47.18,29.866,149.32,44.17,140.72,7.657,0.0,0.0
2333123305,1243.1,20,238,True,True,14.567,13.906,42.557,40.423,300.82,33.447,90.78,231.16,90.54,35.399,33.575,3.773,36.276,59.923,65.044,4.793,4.217,52.29,18.64,24.37,35.83,10.77,0.0,0.0
2333123399,1752.943,20,269,True,True,16.457,17.606,36.754,57.89,73.79,65.36,63.77,128.913,131.067,136.476,58.264,23.713,66.713,152.427,142.296,43.88,63.514,77.126,39.146,66.34,36.824,254.617,0.0,0.0
2333123551,1507.806,20,327,True,True,19.886,20.854,43.42,51.93,68.34,117.976,49.23,72.77,108.578,141.716,31.993,4.12,138.625,68.405,194.031,122.193,62.294,38.473,73.451,43.07,33.987,2.464,0.0,0.0
2333123909,1478.257,20,222,True,True,9.173,11.34,121.94,45.614,214.626,48.417,47.997,100.873,28.183,36.947,76.243,25.818,40.064,71.083,67.867,62.816,87.037,21.707,244.606,37.94,54.12,23.846,0.0,0.0
2333123992,1721.68,20,352,True,True,8.126,26.753,38.288,149.587,155.266,39.064,64.5,119.93,101.551,77.042,81.714,11.089,116.85,74.552,227.17,72.537,100.379,32.247,112.33,30.906,70.185,11.614,0.0,0.0
2333124166,1815.19,15,246,False,True,11.273,27.09,123.91,96.79,312.297,136.386,56.58,162.904,161.46,130.256,140.004,0.0,125.616,146.834,162.786,15.531,0.0,0.0,0.0,0.0,0.0,0.0,5.473,0.0
2333124409,1544.64,20,280,True,True,16.72,47.48,50.486,117.967,125.02,89.247,64.483,148.047,103.573,193.88,79.937,3.683,49.933,92.463,64.734,80.34,39.983,26.47,38.534,26.83,81.663,3.167,0.0,0.0
2333125359,1693.824,20,239,True,True,8.45,21.564,60.033,109.567,65.38,148.206,77.184,137.693,112.44,93.97,89.144,9.977,128.55,189.867,174.105,62.891,35.227,29.936,37.093,40.384,60.503,1.66,0.0,0.0
2333126002,744.306,20,327,True,False,3.05,38.512,50.181,68.414,23.926,66.234,65.155,149.726,27.578,6.034,31.799,7.503,20.474,73.183,20.747,2.117,63.775,4.751,2.267,2.887,3.666,12.327,0.0,0.0
2333126380,1824.927,19,587,False,False,10.333,62.59,79.417,323.42,57.301,81.609,37.927,303.57,317.897,209.093,98.897,0.0,49.926,45.377,21.747,28.563,5.159,16.247,0.0,25.034,14.817,0.0,7.11,28.893
2333126444,1638.993,20,200,True,True,9.406,20.304,66.616,74.277,112.447,126.256,43.134,71.8,118.52,179.59,156.27,11.136,101.13,80.853,149.76,48.263,26.73,28.114,40.09,48.54,119.66,6.097,0.0,0.0
2333127050,1481.264,20,225,True,False,4.227,23.62,35.617,58.403,167.909,128.764,46.264,141.192,99.751,46.48,51.636,4.803,56.801,60.4,153.323,80.083,150.166,12.938,115.467,34.482,7.018,1.92,0.0,0.0
2333127483,1513.434,20,344,True,True,5.96,23.206,44.658,128.156,305.503,112.274,109.904,80.833,99.652,17.715,114.976,7.431,82.993,119.487,174.593,35.117,2.716,2.394,33.159,3.517,2.817,6.373,0.0,0.0
2333127637,1600.247,20,348,True,False,27.697,23.557,83.303,99.453,54.594,130.236,68.087,223.733,97.4,165.474,80.126,12.256,70.954,111.66,74.61,81.553,70.783,24.177,29.904,29.807,37.906,2.977,0.0,0.0
2333128170,1822.577,20,622,True,False,10.72,11.89,32.251,64.586,92.563,121.574,163.952,81.73,87.718,68.062,53.661,0.637,67.977,70.636,302.687,259.98,46.827,40.71,53.454,57.22,131.642,0.0,2.1,0.0
2333128935,1258.357,20,190,True,True,12.213,18.024,97.493,120.957,101.21,84.036,29.6,131.11,90.3,36.534,44.613,3.814,47.267,50.293,110.903,75.714,34.226,24.614,50.936,37.993,53.187,3.32,0.0,0.0
2333129346,1436.587,20,429,True,True,6.307,55.773,68.15,56.131,81.593,48.937,53.632,168.577,71.24,53.691,70.649,4.738,71.767,55.226,173.947,106.27,51.557,61.682,86.385,28.091,60.484,1.76,0.0,0.0
2333129451,1296.57,20,237,True,True,9.56,31.147,93.65,77.72,82.453,121.77,55.7,98.577,94.031,38.783,58.63,14.415,53.82,87.354,71.653,112.207,55.28,16.41,57.426,27.05,36.22,2.714,0.0,0.0
2333129541,1512.717,20,499,True,True,10.13,22.19,114.54,63.163,93.791,156.007,56.433,157.139,63.784,146.623,38.037,9.427,39.05,126.3,42.107,54.663,73.293,18.61,138.776,17.817,67.597,3.24,0.0,0.0
2333129630,1716.523,20,239,True,True,17.833,25.69,48.44,105.813,274.3,105.377,53.207,296.01,102.073,150.977,31.023,22.5,36.83,57.303,102.587,111.56,23.097,20.89,27.547,22.68,72.286,8.5,0.0,0.0
2333129681,1753.883,20,217,True,True,4.38,26.74,57.193,82.21,180.367,240.006,141.724,193.19,56.343,61.51,48.07,5.107,50.83,95.327,93.693,57.957,47.566,15.82,235.27,30.937,25.857,3.786,0.0,0.0
2333129788,947.193,20,205,True,True,6.856,15.184,47.353,21.147,17.84,131.12,38.09,113.086,105.5,33.88,47.907,4.92,36.697,44.366,44.577,54.807,27.94,16.986,55.966,18.107,59.407,5.457,0.0,0.0
2333129982,1636.403,20,247,True,False,9.05,21.657,57.266,33.799,140.297,26.307,59.076,70.29,80.537,36.433,155.034,4.742,101.553,179.483,117.45,130.634,98.86,44.733,94.048,25.267,136.28,13.607,0.0,0.0
2333130034,993.917,20,231,True,True,11.843,15.263,82.988,53.133,44.972,106.418,35.887,92.759,56.724,72.706,24.811,6.827,88.313,63.81,83.69,39.022,18.921,12.67,36.604,12.117,30.429,4.01,0.0,0.0
2333130042,1712.486,20,925,True,False,1.29,55.244,52.348,49.101,244.873,169.644,131.903,315.564,14.456,56.447,17.287,67.187,10.56,227.203,19.39,112.994,7.179,4.723,13.636,128.671,8.923,3.863,0.0,0.0
2333130140,1826.804,20,304,True,True,8.754,23.023,100.248,51.524,74.751,163.088,32.337,224.092,110.483,59.792,205.886,0.0,71.664,22.718,72.157,134.253,116.579,55.3,173.028,32.266,91.107,0.0,3.754,0.0
2333130727,1295.766,20,530,True,False,7.37,32.518,87.357,78.464,69.387,88.313,27.257,97.127,60.956,44.74,66.544,7.773,72.39,113.406,123.677,23.98,36.787,13.563,159.548,11.913,65.07,7.626,0.0,0.0
2333130972,810.53,20,562,True,False,6.073,9.406,36.621,17.336,27.65,91.547,18.138,37.426,79.209,50.834,89.319,6.116,19.415,29.807,100.959,67.147,17.686,12.407,29.174,10.847,48.436,4.977,0.0,0.0
2333131286,1343.547,20,311,True,False,7.58,18.13,27.973,209.27,136.824,43.787,30.47,88.68,108.654,50.88,44.627,8.886,49.65,160.65,135.236,81.84,29.187,45.587,24.967,11.406,24.037,5.223,0.0,0.003
2333131472,1211.207,20,279,True,False,14.667,15.013,30.08,36.673,127.017,134.233,25.047,112.51,13.377,115.56,35.586,37.42,33.807,130.333,48.414,65.706,27.857,20.537,71.096,31.656,66.574,18.044,0.0,0.0
2333131821,1498.51,20,409,True,True,9.39,26.623,118.817,41.817,266.906,114.984,24.97,185.266,95.62,21.03,6.623,2.332,8.26,33.433,10.147,86.293,35.25,28.259,76.419,269.266,27.238,9.567,0.0,0.0
2333131987,1817.25,20,258,True,False,22.69,45.227,283.924,187.556,190.71,150.15,53.544,118.792,100.834,94.951,89.699,0.0,76.527,81.93,101.936,76.997,29.82,17.086,21.656,27.277,39.767,0.0,6.177,0.0
2333132339,1398.393,20,188,True,False,8.75,23.64,113.03,108.527,236.763,146.887,72.366,178.894,26.103,25.827,46.653,20.812,34.663,66.438,44.178,44.501,59.641,31.285,28.045,22.998,49.222,9.17,0.0,0.0
2333132517,1315.04,20,357,True,True,16.25,25.703,76.834,36.483,49.89,85.263,72.497,78.63,124.967,44.566,50.004,9.32,109.74,105.11,122.266,103.874,29.203,27.847,43.347,27.963,55.603,10.48,0.0,9.2
2333132584,1264.033,20,237,True,False,8.923,15.867,95.797,90.166,162.564,80.673,41.133,172.99,22.604,51.61,51.936,7.836,37.13,70.614,42.126,110.847,26.57,27.563,59.913,23.744,56.173,7.254,0.0,0.0
2333132614,1823.807,20,187,True,False,8.39,32.296,93.408,96.863,299.156,143.501,68.556,97.226,82.75,192.83,35.92,0.0,15.284,0.283,101.56,88.271,98.059,64.803,192.574,1.914,105.453,0.0,4.71,0.0
2333133114,1390.36,20,319,True,True,15.423,14.335,39.889,44.746,129.313,81.804,41.613,112.936,79.382,59.689,60.163,17.154,29.766,145.495,49.007,185.168,74.348,28.807,36.416,30.352,107.184,7.37,0.0,0.0
2333133963,1820.527,16,229,False,False,12.913,49.964,146.606,262.33,298.104,125.15,117.62,158.146,140.347,87.943,113.144,0.0,56.973,87.31,109.833,33.394,11.586,0.0,0.0,0.0,0.0,0.0,9.164,0.0
2333134374,1837.23,20,318,True,False,12.04,16.954,78.916,104.123,48.04,231.967,65.737,82.423,39.336,31.287,154.416,0.0,97.79,212.691,243.687,159.597,52.076,58.346,49.097,32.246,44.721,0.0,21.74,0.0
2333134463,1227.723,20,376,True,True,8.207,16.276,36.337,60.557,88.863,97.553,35.98,137.09,126.82,86.14,33.124,3.766,59.78,59.493,83.483,57.01,36.574,31.86,39.653,24.973,93.43,10.754,0.0,0.0
2333134625,1836.983,20,338,True,False,2.183,65.498,73.386,39.773,165.91,344.994,10.936,219.267,30.187,111.25,15.069,25.717,8.434,113.997,367.456,4.716,55.591,16.357,84.652,20.312,43.368,0.0,17.93,0.0
2333135061,1814.783,20,224,True,True,11.19,24.31,139.35,141.46,83.8,135.876,82.784,104.786,86.647,115.657,73.213,0.0,104.147,175.363,209.213,59.074,109.123,52.457,22.537,31.553,47.893,0.0,4.35,0.0
2333135401,1821.12,20,544,True,True,6.046,44.964,102.093,41.438,49.95,84.256,62.15,161.577,239.574,92.109,72.303,0.0,195.637,137.929,94.59,51.313,68.973,22.71,79.913,44.178,164.167,0.0,5.25,0.0
2333135508,1818.417,20,473,True,False,8.057,29.34,84.986,46.56,222.14,64.764,115.64,213.27,98.276,15.184,98.586,0.0,101.997,69.123,90.514,113.683,56.78,335.177,10.61,20.26,15.763,0.0,7.707,0.0
2333135567,1818.523,20,791,True,True,5.146,14.584,56.456,270.594,244.03,131.456,42.034,207.078,132.085,56.7,114.293,0.0,61.738,1.449,125.85,74.42,24.187,13.36,171.481,21.423,43.433,0.0,6.726,0.0
2333137012,1677.823,20,335,True,True,5.413,17.093,61.804,51.21,42.45,106.14,39.793,195.723,201.177,60.62,59.863,5.017,30.184,97.02,199.096,38.357,63.237,51.58,141.343,26.59,180.083,4.03,0.0,0.0
2333137110,1219.547,20,220,True,True,10.42,23.207,69.37,55.897,81.923,40.04,47.907,140.186,114.964,52.633,124.743,3.83,74.494,46.573,72.317,43.69,82.823,18.053,41.973,16.187,54.117,4.2,0.0,0.0
2333137799,1819.6,20,774,True,True,11.876,52.494,166.393,203.94,198.467,226.326,65.954,145.68,104.426,57.594,52.323,0.0,166.917,106.52,31.783,42.44,41.75,13.327,60.44,25.25,39.916,0.0,5.784,0.0
2333140340,1815.297,15,350,False,True,6.37,28.35,70.033,181.097,362.274,123.416,92.953,200.474,121.84,37.58,98.6,0.0,111.666,173.194,170.05,32.597,0.0,0.0,0.0,0.0,0.0,0.0,4.803,0.0
2333140447,1187.49,20,337,True,True,13.54,19.361,88.973,43.533,70.753,25.02,60.807,134.083,28.754,64.099,61.398,22.279,52.405,180.668,81.95,52.953,46.894,23.93,30.03,24.373,47.983,13.704,0.0,0.0
2333140692,837.677,20,188,True,False,9.404,16.86,28.366,36.957,33.237,17.53,19.563,73.35,72.793,9.367,62.1,2.557,41.157,56.996,26.737,85.273,62.424,19.0,73.416,16.086,66.134,8.37,0.0,0.0
2333141451,1784.773,20,680,True,True,11.09,21.933,49.561,89.739,94.493,171.324,14.136,92.627,180.203,144.833,208.266,14.02,87.221,89.756,146.046,114.697,44.363,21.148,76.724,14.867,87.953,9.773,0.0,0.0
2333141532,1798.067,20,452,True,False,8.844,34.116,39.49,68.704,89.669,92.414,38.626,60.89,123.965,71.863,72.287,9.926,43.146,162.462,455.421,177.294,36.283,20.372,37.133,19.117,121.738,14.307,0.0,0.0
2333141737,1563.876,20,255,True,True,13.9,35.493,48.117,101.69,133.653,169.177,128.176,91.024,69.216,48.684,87.686,10.4,104.904,139.626,59.99,47.594,45.45,47.14,114.51,17.61,43.653,6.183,0.0,0.0
2333142148,1737.613,20,460,True,False,12.983,36.227,37.746,140.197,55.039,140.975,88.359,67.35,81.937,107.423,58.264,2.803,63.373,128.768,273.575,131.767,39.357,48.12,155.974,19.06,46.326,1.99,0.0,0.0
2333142393,1589.48,20,377,True,True,3.824,45.406,87.694,84.596,46.194,141.92,30.226,425.0,52.197,46.4,78.45,6.986,82.63,78.98,112.817,100.076,29.234,10.173,34.433,23.583,64.914,3.747,0.0,0.0
2333143071,967.753,20,261,True,True,12.977,15.046,69.144,67.4,43.95,103.36,66.356,71.377,26.8,17.343,74.5,10.693,64.114,79.346,15.18,44.794,14.94,39.206,94.993,12.974,22.09,1.17,0.0,0.0
2333143322,1557.24,20,410,True,True,3.053,14.83,24.917,29.296,123.074,214.073,51.99,288.837,61.473,23.957,43.606,9.164,64.65,57.044,210.817,59.281,33.717,25.226,167.444,22.564,25.621,2.606,0.0,0.0
2333143420,1532.647,20,254,True,True,10.187,59.228,67.643,61.906,113.333,45.63,88.09,158.897,87.83,165.657,53.283,5.88,66.194,62.603,85.45,124.63,30.453,66.68,72.963,30.04,69.607,6.463,0.0,0.0
2333143527,1837.847,20,868,True,False,8.43,37.146,104.901,69.763,80.444,93.589,63.331,144.347,150.82,35.235,140.752,42.947,78.107,102.535,152.416,182.262,97.608,56.567,70.263,77.213,31.424,14.257,3.49,0.0
2333143675,1784.43,20,446,True,False,0.41,38.364,90.776,40.324,100.533,75.323,46.871,89.143,160.473,31.516,196.677,23.56,117.3,231.941,127.197,51.862,139.25,41.251,95.526,32.215,50.098,3.82,0.0,0.0
2333144370,1163.506,20,244,True,True,6.646,15.677,49.127,39.813,54.497,151.076,28.427,58.217,52.04,14.446,95.164,5.6,50.303,52.477,138.896,47.157,53.28,35.313,136.703,27.39,49.347,1.91,0.0,0.0
2333144523,1534.81,20,330,True,False,12.573,17.407,44.536,38.77,75.084,152.553,74.487,80.92,176.03,75.14,57.883,7.96,37.69,190.607,76.296,131.32,59.334,24.076,87.814,49.767,44.21,20.353,0.0,0.0
2333144591,978.15,20,171,True,False,7.74,13.653,49.747,63.14,93.603,50.073,31.694,85.07,29.85,46.21,191.233,5.993,34.357,39.053,29.65,73.453,55.029,12.955,10.584,24.196,23.43,7.437,0.0,0.0
2333144671,1208.42,20,183,True,True,9.056,21.444,48.96,42.2,221.806,121.097,19.663,117.564,55.28,41.473,76.967,6.347,40.753,46.46,74.223,55.917,64.566,32.104,43.257,22.633,39.03,7.62,0.0,0.0
2333144841,1731.64,20,375,True,True,8.04,17.249,87.748,87.633,130.022,200.241,37.81,88.77,78.091,129.556,125.513,5.274,108.141,147.512,123.327,87.427,41.086,14.007,54.306,59.136,99.521,1.23,0.0,0.0
2333144973,1817.6,20,250,True,True,15.37,23.947,45.34,53.02,159.636,184.86,49.454,158.59,72.72,133.47,100.21,0.0,95.343,142.87,97.43,134.49,37.657,31.656,78.426,134.187,63.63,0.0,5.294,0.0
2333145791,890.3,20,262,True,False,5.866,17.017,44.17,52.724,57.769,37.437,18.753,55.603,57.555,44.029,29.6,86.167,36.004,40.923,137.41,31.01,35.884,14.763,24.674,12.127,45.965,4.85,0.0,0.0
2333146313,1796.243,20,317,True,False,9.07,19.843,38.049,127.087,170.26,229.78,63.557,91.483,168.923,40.794,201.49,10.02,75.983,120.743,97.33,53.054,62.573,15.777,73.023,26.29,67.133,8.597,0.0,25.384
2333146739,1810.397,13,128,False,True,12.197,27.073,167.287,57.766,79.37,102.595,47.189,180.389,308.701,36.787,508.386,0.0,190.66,87.797,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.2,0.0
2333146810,1063.827,20,213,True,False,6.48,14.501,25.932,32.703,58.721,164.33,43.29,63.73,46.967,42.066,109.938,4.992,46.058,45.113,66.868,61.561,31.129,20.584,46.556,67.757,61.077,3.474,0.0,0.0
2333146917,1674.66,20,675,True,False,8.05,15.17,111.496,58.359,99.18,113.575,34.787,121.554,25.434,111.917,176.471,25.674,40.748,119.925,119.186,78.53,48.014,58.916,144.937,70.913,84.704,7.12,0.0,0.0
2333146984,1815.456,18,307,False,False,6.25,43.424,90.559,61.677,151.096,140.353,57.257,153.407,140.787,136.536,120.28,0.0,82.303,146.131,185.933,120.133,115.201,34.153,0.0,26.462,0.0,0.0,3.514,0.0
2333147018,894.774,20,211,True,False,10.657,8.383,23.95,94.454,59.996,74.824,38.473,58.527,35.146,47.827,31.07,7.324,30.487,81.796,62.37,49.624,69.356,17.93,21.874,24.254,39.646,6.806,0.0,0.0
2333147328,1817.286,12,462,False,False,3.34,178.673,530.547,174.579,307.81,108.323,81.973,107.517,77.507,120.623,0.0,0.0,49.388,0.0,0.0,0.0,0.0,0.0,41.676,0.0,0.0,0.0,8.637,26.693
2333147573,1378.317,20,270,True,True,8.55,47.04,161.271,81.666,107.599,55.17,45.551,130.723,62.383,48.205,54.882,50.474,60.32,63.066,193.14,70.464,33.98,11.69,40.154,17.794,31.469,2.726,0.0,0.0
2333147671,1798.197,20,381,True,False,28.363,39.85,132.68,90.224,104.509,269.427,84.3,226.784,108.6,75.39,75.269,9.648,65.897,144.596,64.357,21.117,8.813,34.92,172.416,14.083,14.887,12.067,0.0,0.0
2333147832,1819.507,16,682,False,False,9.947,23.023,70.843,297.754,204.27,225.356,27.107,272.963,37.877,30.923,99.5,0.0,98.897,59.84,169.077,148.866,36.434,0.0,0.0,0.0,0.0,0.0,6.83,0.0
2333148260,1818.043,17,432,False,True,11.657,52.15,54.223,183.26,482.423,107.974,41.93,165.936,98.78,42.424,199.22,0.0,58.56,129.22,55.393,43.95,55.39,28.9,0.0,0.0,0.0,0.0,6.653,0.0
2333148511,1440.083,20,329,True,False,4.953,12.73,104.557,18.63,309.48,90.913,45.707,155.007,36.073,40.9,45.22,7.444,103.133,83.087,160.493,34.42,40.94,25.93,13.063,16.43,89.617,1.356,0.0,0.0
2333149461,1356.13,20,259,True,False,120.36,71.906,27.763,37.115,119.88,33.756,63.833,133.387,33.734,26.498,77.35,105.2,28.063,91.059,118.719,41.57,38.844,47.966,22.126,79.636,31.078,6.287,0.0,0.0
2333149541,1820.85,15,432,False,True,13.783,32.6,262.867,119.033,270.377,43.82,47.196,81.284,123.203,128.627,204.95,0.0,99.193,171.327,177.346,32.557,0.0,0.0,0.0,0.0,0.0,0.0,12.687,0.0
2333150817,1018.237,20,273,True,True,8.044,16.11,60.636,50.147,48.843,82.55,58.414,161.443,68.377,64.613,34.0,7.821,27.983,91.291,69.57,39.583,47.284,11.229,19.376,15.93,29.37,5.623,0.0,0.0
